detail_id,transaction_id,item_id,quantity
3064,T0000003032,S005,1
3065,T0000003033,S001,1
3066,T0000003034,S002,1
3067,T0000003035,S004,1
3068,T0000003036,S001,1
3069,T0000003037,S003,1
3070,T0000003038,S001,1
3071,T0000003039,S002,1
3072,T0000003040,S005,1
3073,T0000003041,S004,1
3074,T0000003042,S003,1
3075,T0000003043,S003,1
3076,T0000003044,S002,3
3077,T0000003045,S003,1
3078,T0000003046,S001,2
3079,T0000003047,S005,1
3080,T0000003048,S002,1
3081,T0000003049,S002,1
3082,T0000003050,S002,2
3083,T0000003051,S003,1
3084,T0000003052,S001,2
3085,T0000003053,S003,1
3086,T0000003054,S001,1
3087,T0000003055,S003,1
3088,T0000003056,S002,1
3089,T0000003057,S002,1
3090,T0000003058,S005,1
3091,T0000003059,S005,1
3092,T0000003060,S005,1
3093,T0000003061,S003,1
3094,T0000003062,S005,1
3095,T0000003063,S005,1
3096,T0000003064,S002,1
3097,T0000003065,S001,2
3098,T0000003066,S005,1
3099,T0000003066,S001,1
3100,T0000003067,S001,1
3101,T0000003068,S003,1
3102,T0000003069,S001,1
3103,T0000003069,S004,1
3104,T0000003070,S002,1
3105,T0000003071,S001,1
3106,T0000003072,S001,3
3107,T0000003073,S002,1
3108,T0000003074,S002,1
3109,T0000003075,S005,1
3110,T0000003075,S003,1
3111,T0000003076,S001,1
3112,T0000003077,S001,3
3113,T0000003078,S005,1
3114,T0000003079,S005,1
3115,T0000003080,S001,1
3116,T0000003081,S001,1
3117,T0000003082,S001,1
3118,T0000003083,S002,1
3119,T0000003084,S005,1
3120,T0000003085,S005,1
3121,T0000003086,S003,2
3122,T0000003087,S002,1
3123,T0000003088,S001,1
3124,T0000003089,S005,1
3125,T0000003090,S001,1
3126,T0000003091,S005,1
3127,T0000003092,S005,1
3128,T0000003092,S004,1
3129,T0000003093,S003,2
3130,T0000003094,S002,1
3131,T0000003095,S005,1
3132,T0000003096,S005,1
3133,T0000003097,S005,1
3134,T0000003098,S002,1
3135,T0000003099,S005,1
3136,T0000003100,S005,1
3137,T0000003101,S001,1
3138,T0000003102,S005,1
3139,T0000003103,S001,2
3140,T0000003103,S003,1
3141,T0000003104,S005,1
3142,T0000003105,S004,1
3143,T0000003106,S001,1
3144,T0000003107,S005,1
3145,T0000003108,S004,1
3146,T0000003109,S001,1
3147,T0000003110,S001,1
3148,T0000003111,S004,1
3149,T0000003112,S002,1
3150,T0000003113,S001,1
3151,T0000003114,S002,1
3152,T0000003115,S001,1
3153,T0000003116,S004,1
3154,T0000003117,S001,1
3155,T0000003118,S002,1
3156,T0000003119,S004,2
3157,T0000003120,S003,1
3158,T0000003121,S004,1
3159,T0000003122,S001,1
3160,T0000003123,S001,2
3161,T0000003124,S005,1
3162,T0000003124,S005,1
3163,T0000003125,S001,1
3164,T0000003126,S002,1
3165,T0000003127,S001,3
3166,T0000003128,S001,1
3167,T0000003129,S005,1
3168,T0000003130,S001,1
3169,T0000003131,S005,1
3170,T0000003132,S001,1
3171,T0000003133,S001,1
3172,T0000003134,S005,1
3173,T0000003135,S005,1
3174,T0000003136,S002,1
3175,T0000003137,S002,1
3176,T0000003138,S002,1
3177,T0000003139,S001,1
3178,T0000003140,S003,1
3179,T0000003141,S001,1
3180,T0000003142,S002,2
3181,T0000003143,S005,1
3182,T0000003143,S001,2
3183,T0000003144,S003,1
3184,T0000003144,S001,1
3185,T0000003145,S005,1
3186,T0000003146,S003,2
3187,T0000003147,S002,1
3188,T0000003148,S002,1
3189,T0000003149,S002,1
3190,T0000003149,S001,1
3191,T0000003150,S005,1
3192,T0000003151,S002,3
3193,T0000003152,S004,1
3194,T0000003153,S001,2
3195,T0000003154,S005,1
3196,T0000003155,S001,3
3197,T0000003156,S001,1
3198,T0000003157,S002,1
3199,T0000003158,S002,1
3200,T0000003159,S005,1
3201,T0000003160,S001,1
3202,T0000003161,S001,1
3203,T0000003162,S001,1
3204,T0000003163,S003,1
3205,T0000003164,S005,1
3206,T0000003165,S004,1
3207,T0000003166,S002,1
3208,T0000003167,S001,1
3209,T0000003168,S002,1
3210,T0000003169,S001,2
3211,T0000003170,S005,1
3212,T0000003171,S005,1
3213,T0000003172,S002,1
3214,T0000003173,S004,1
3215,T0000003174,S001,1
3216,T0000003175,S002,1
3217,T0000003176,S005,1
3218,T0000003177,S002,1
3219,T0000003177,S005,1
3220,T0000003178,S001,1
3221,T0000003179,S003,1
3222,T0000003180,S005,1
3223,T0000003181,S001,1
3224,T0000003182,S004,1
3225,T0000003183,S002,1
3226,T0000003184,S002,1
3227,T0000003185,S005,1
3228,T0000003186,S001,3
3229,T0000003187,S001,1
3230,T0000003188,S004,1
3231,T0000003189,S002,1
3232,T0000003190,S001,2
3233,T0000003191,S005,1
3234,T0000003192,S004,1
3235,T0000003193,S001,1
3236,T0000003194,S005,1
3237,T0000003195,S001,1
3238,T0000003196,S005,1
3239,T0000003197,S002,1
3240,T0000003198,S004,1
3241,T0000003199,S001,2
3242,T0000003199,S002,3
3243,T0000003200,S004,2
3244,T0000003201,S002,1
3245,T0000003202,S004,1
3246,T0000003203,S003,1
3247,T0000003204,S005,1
3248,T0000003205,S005,1
3249,T0000003206,S003,1
3250,T0000003207,S003,1
3251,T0000003208,S005,1
3252,T0000003209,S002,1
3253,T0000003210,S005,1
3254,T0000003211,S001,2
3255,T0000003212,S005,1
3256,T0000003213,S001,1
3257,T0000003214,S005,1
3258,T0000003215,S001,1
3259,T0000003216,S004,1
3260,T0000003217,S004,1
3261,T0000003218,S001,1
3262,T0000003219,S002,3
3263,T0000003220,S003,1
3264,T0000003221,S004,1
3265,T0000003222,S001,2
3266,T0000003222,S003,1
3267,T0000003223,S005,1
3268,T0000003224,S001,1
3269,T0000003225,S002,1
3270,T0000003226,S005,1
3271,T0000003227,S001,3
3272,T0000003228,S003,2
3273,T0000003229,S003,1
3274,T0000003230,S003,1
3275,T0000003231,S005,1
3276,T0000003232,S005,1
3277,T0000003232,S002,1
3278,T0000003233,S001,1
3279,T0000003234,S001,1
3280,T0000003235,S003,1
3281,T0000003236,S003,1
3282,T0000003237,S002,1
3283,T0000003238,S005,1
3284,T0000003239,S004,1
3285,T0000003240,S003,1
3286,T0000003241,S001,2
3287,T0000003242,S001,1
3288,T0000003243,S003,1
3289,T0000003244,S004,1
3290,T0000003245,S002,2
3291,T0000003246,S002,1
3292,T0000003247,S001,1
3293,T0000003248,S001,1
3294,T0000003249,S001,1
3295,T0000003249,S005,1
3296,T0000003250,S003,1
3297,T0000003251,S003,2
3298,T0000003252,S001,1
3299,T0000003253,S005,1
3300,T0000003254,S001,1
3301,T0000003255,S003,1
3302,T0000003256,S005,1
3303,T0000003257,S005,1
3304,T0000003258,S001,2
3305,T0000003259,S005,1
3306,T0000003260,S005,1
3307,T0000003261,S001,1
3308,T0000003262,S005,1
3309,T0000003263,S003,2
3310,T0000003264,S005,1
3311,T0000003265,S001,1
3312,T0000003265,S001,1
3313,T0000003266,S005,1
3314,T0000003266,S001,1
3315,T0000003267,S001,1
3316,T0000003268,S001,1
3317,T0000003269,S004,1
3318,T0000003270,S002,1
3319,T0000003270,S002,1
3320,T0000003271,S005,1
3321,T0000003272,S001,3
3322,T0000003273,S004,1
3323,T0000003274,S002,1
3324,T0000003275,S005,1
3325,T0000003276,S001,1
3326,T0000003277,S005,1
3327,T0000003278,S005,1
3328,T0000003279,S004,1
3329,T0000003280,S001,2
3330,T0000003281,S001,1
3331,T0000003282,S004,1
3332,T0000003283,S003,1
3333,T0000003284,S005,1
3334,T0000003285,S002,1
3335,T0000003286,S003,1
3336,T0000003287,S001,2
3337,T0000003288,S001,1
3338,T0000003289,S004,1
3339,T0000003290,S001,1
3340,T0000003291,S005,1
3341,T0000003292,S001,1
3342,T0000003293,S001,1
3343,T0000003294,S003,1
3344,T0000003295,S005,1
3345,T0000003296,S001,2
3346,T0000003297,S002,1
3347,T0000003298,S001,1
3348,T0000003299,S001,1
3349,T0000003300,S001,1
3350,T0000003301,S001,1
3351,T0000003302,S002,2
3352,T0000003303,S004,1
3353,T0000003304,S001,1
3354,T0000003305,S001,2
3355,T0000003306,S001,1
3356,T0000003307,S001,3
3357,T0000003308,S003,1
3358,T0000003309,S005,1
3359,T0000003310,S001,1
3360,T0000003311,S005,1
3361,T0000003312,S005,1
3362,T0000003313,S004,2
3363,T0000003314,S004,1
3364,T0000003315,S004,1
3365,T0000003316,S001,1
3366,T0000003317,S001,1
3367,T0000003318,S003,1
3368,T0000003318,S004,1
3369,T0000003319,S004,1
3370,T0000003320,S005,1
3371,T0000003321,S002,1
3372,T0000003322,S001,1
3373,T0000003323,S001,3
3374,T0000003324,S004,1
3375,T0000003325,S002,3
3376,T0000003326,S003,1
3377,T0000003327,S002,1
3378,T0000003328,S001,1
3379,T0000003329,S001,1
3380,T0000003330,S003,1
3381,T0000003331,S005,1
3382,T0000003331,S002,1
3383,T0000003332,S005,1
3384,T0000003333,S001,1
3385,T0000003334,S001,2
3386,T0000003335,S002,1
3387,T0000003336,S003,1
3388,T0000003337,S003,1
3389,T0000003338,S001,1
3390,T0000003339,S001,1
3391,T0000003340,S002,1
3392,T0000003341,S001,1
3393,T0000003342,S005,1
3394,T0000003342,S002,1
3395,T0000003343,S001,2
3396,T0000003344,S001,3
3397,T0000003345,S005,1
3398,T0000003346,S004,1
3399,T0000003347,S001,1
3400,T0000003348,S001,1
3401,T0000003348,S005,1
3402,T0000003349,S001,3
3403,T0000003350,S005,1
3404,T0000003351,S002,1
3405,T0000003352,S004,1
3406,T0000003353,S005,1
3407,T0000003354,S003,1
3408,T0000003355,S003,1
3409,T0000003356,S001,2
3410,T0000003357,S001,1
3411,T0000003358,S002,1
3412,T0000003359,S003,1
3413,T0000003360,S005,1
3414,T0000003361,S004,1
3415,T0000003362,S001,2
3416,T0000003363,S003,1
3417,T0000003364,S001,1
3418,T0000003365,S001,1
3419,T0000003366,S001,1
3420,T0000003367,S001,2
3421,T0000003368,S002,1
3422,T0000003369,S001,1
3423,T0000003370,S001,3
3424,T0000003371,S004,1
3425,T0000003372,S001,1
3426,T0000003373,S002,1
3427,T0000003374,S001,1
3428,T0000003375,S003,1
3429,T0000003376,S002,2
3430,T0000003377,S005,1
3431,T0000003378,S001,1
3432,T0000003379,S005,1
3433,T0000003380,S001,2
3434,T0000003381,S003,1
3435,T0000003382,S001,2
3436,T0000003383,S003,1
3437,T0000003384,S003,1
3438,T0000003385,S002,1
3439,T0000003386,S002,1
3440,T0000003387,S002,3
3441,T0000003388,S001,2
3442,T0000003389,S005,1
3443,T0000003390,S002,1
3444,T0000003391,S005,1
3445,T0000003392,S004,1
3446,T0000003393,S003,1
3447,T0000003393,S002,1
3448,T0000003393,S003,1
3449,T0000003394,S003,2
3450,T0000003395,S001,1
3451,T0000003396,S005,1
3452,T0000003397,S005,1
3453,T0000003398,S005,1
3454,T0000003399,S005,1
3455,T0000003400,S001,1
3456,T0000003401,S005,1
3457,T0000003402,S002,1
3458,T0000003403,S003,1
3459,T0000003404,S003,1
3460,T0000003405,S002,1
3461,T0000003406,S005,1
3462,T0000003407,S005,1
3463,T0000003408,S003,1
3464,T0000003409,S003,1
3465,T0000003410,S002,1
3466,T0000003411,S001,1
3467,T0000003412,S002,1
3468,T0000003413,S005,1
3469,T0000003414,S005,1
3470,T0000003415,S001,1
3471,T0000003416,S001,1
3472,T0000003417,S003,1
3473,T0000003418,S003,2
3474,T0000003419,S002,2
3475,T0000003420,S001,1
3476,T0000003421,S002,1
3477,T0000003422,S002,1
3478,T0000003423,S001,1
3479,T0000003424,S002,3
3480,T0000003425,S005,1
3481,T0000003426,S004,1
3482,T0000003427,S003,1
3483,T0000003428,S005,1
3484,T0000003429,S003,1
3485,T0000003430,S002,1
3486,T0000003431,S005,1
3487,T0000003432,S005,1
3488,T0000003433,S002,1
3489,T0000003434,S005,1
3490,T0000003435,S005,1
3491,T0000003436,S001,1
3492,T0000003437,S005,1
3493,T0000003438,S002,2
3494,T0000003439,S005,1
3495,T0000003439,S005,1
3496,T0000003440,S003,1
3497,T0000003441,S003,1
3498,T0000003442,S004,1
3499,T0000003443,S005,1
3500,T0000003444,S002,1
3501,T0000003445,S005,2
3502,T0000003446,S002,1
3503,T0000003447,S004,2
3504,T0000003447,S001,2
3505,T0000003448,S001,1
3506,T0000003449,S002,1
3507,T0000003450,S004,1
3508,T0000003451,S005,1
3509,T0000003452,S005,1
3510,T0000003453,S005,1
3511,T0000003454,S004,1
3512,T0000003455,S001,1
3513,T0000003456,S004,1
3514,T0000003457,S002,1
3515,T0000003458,S005,1
3516,T0000003459,S001,1
3517,T0000003460,S002,1
3518,T0000003461,S004,1
3519,T0000003462,S005,1
3520,T0000003463,S002,1
3521,T0000003463,S002,1
3522,T0000003464,S005,1
3523,T0000003465,S005,1
3524,T0000003466,S005,1
3525,T0000003467,S005,1
3526,T0000003467,S002,1
3527,T0000003468,S003,2
3528,T0000003469,S002,1
3529,T0000003470,S004,2
3530,T0000003471,S004,1
3531,T0000003472,S001,2
3532,T0000003473,S001,2
3533,T0000003474,S001,1
3534,T0000003475,S004,1
3535,T0000003476,S003,1
3536,T0000003477,S005,1
3537,T0000003478,S005,1
3538,T0000003479,S005,1
3539,T0000003480,S001,1
3540,T0000003481,S001,3
3541,T0000003482,S005,1
3542,T0000003483,S001,1
3543,T0000003484,S001,1
3544,T0000003485,S005,1
3545,T0000003486,S005,1
3546,T0000003487,S002,1
3547,T0000003487,S001,1
3548,T0000003488,S001,1
3549,T0000003488,S002,1
3550,T0000003489,S002,1
3551,T0000003490,S002,1
3552,T0000003491,S003,1
3553,T0000003492,S002,2
3554,T0000003493,S003,1
3555,T0000003494,S002,1
3556,T0000003495,S001,1
3557,T0000003496,S001,1
3558,T0000003497,S002,2
3559,T0000003498,S004,1
3560,T0000003499,S005,1
3561,T0000003500,S005,1
3562,T0000003501,S002,1
3563,T0000003502,S001,1
3564,T0000003503,S005,1
3565,T0000003504,S005,1
3566,T0000003505,S001,1
3567,T0000003506,S002,1
3568,T0000003507,S003,1
3569,T0000003508,S004,1
3570,T0000003509,S002,3
3571,T0000003510,S004,2
3572,T0000003511,S001,1
3573,T0000003512,S001,1
3574,T0000003513,S005,1
3575,T0000003514,S005,1
3576,T0000003515,S003,1
3577,T0000003516,S005,1
3578,T0000003517,S001,1
3579,T0000003518,S005,1
3580,T0000003519,S005,1
3581,T0000003520,S003,1
3582,T0000003521,S003,1
3583,T0000003522,S004,1
3584,T0000003523,S002,2
3585,T0000003524,S005,1
3586,T0000003525,S002,1
3587,T0000003526,S005,1
3588,T0000003526,S004,1
3589,T0000003527,S002,1
3590,T0000003528,S005,1
3591,T0000003529,S003,1
3592,T0000003530,S001,3
3593,T0000003531,S005,1
3594,T0000003532,S005,1
3595,T0000003533,S003,1
3596,T0000003534,S001,1
3597,T0000003535,S001,4
3598,T0000003536,S001,1
3599,T0000003537,S003,1
3600,T0000003538,S003,1
3601,T0000003539,S002,1
3602,T0000003540,S002,1
3603,T0000003541,S005,1
3604,T0000003542,S003,2
3605,T0000003543,S005,1
3606,T0000003544,S001,1
3607,T0000003545,S002,1
3608,T0000003546,S005,1
3609,T0000003547,S004,1
3610,T0000003548,S005,1
3611,T0000003549,S004,1
3612,T0000003550,S005,1
3613,T0000003551,S005,1
3614,T0000003551,S001,1
3615,T0000003552,S005,1
3616,T0000003553,S001,2
3617,T0000003554,S002,1
3618,T0000003555,S003,1
3619,T0000003556,S001,1
3620,T0000003557,S005,1
3621,T0000003558,S001,1
3622,T0000003559,S003,1
3623,T0000003560,S003,1
3624,T0000003561,S005,1
3625,T0000003562,S002,2
3626,T0000003563,S005,1
3627,T0000003564,S003,1
3628,T0000003565,S005,1
3629,T0000003566,S003,1
3630,T0000003567,S002,1
3631,T0000003568,S001,1
3632,T0000003569,S004,1
3633,T0000003570,S002,1
3634,T0000003571,S004,1
3635,T0000003572,S001,1
3636,T0000003573,S001,1
3637,T0000003574,S002,1
3638,T0000003575,S002,1
3639,T0000003576,S003,1
3640,T0000003577,S001,2
3641,T0000003578,S004,1
3642,T0000003579,S001,1
3643,T0000003580,S003,1
3644,T0000003581,S002,1
3645,T0000003582,S002,1
3646,T0000003583,S004,1
3647,T0000003584,S002,3
3648,T0000003585,S003,1
3649,T0000003586,S002,1
3650,T0000003587,S004,1
3651,T0000003588,S001,1
3652,T0000003589,S002,1
3653,T0000003590,S002,3
3654,T0000003591,S001,1
3655,T0000003592,S002,2
3656,T0000003593,S001,1
3657,T0000003594,S005,1
3658,T0000003595,S003,2
3659,T0000003596,S005,1
3660,T0000003597,S004,1
3661,T0000003598,S001,1
3662,T0000003599,S005,1
3663,T0000003600,S001,1
3664,T0000003601,S001,3
3665,T0000003602,S005,1
3666,T0000003603,S001,1
3667,T0000003604,S005,1
3668,T0000003605,S001,1
3669,T0000003606,S005,1
3670,T0000003607,S005,1
3671,T0000003608,S001,1
3672,T0000003609,S002,1
3673,T0000003610,S001,1
3674,T0000003611,S001,1
3675,T0000003612,S004,1
3676,T0000003613,S001,1
3677,T0000003614,S005,1
3678,T0000003615,S002,1
3679,T0000003615,S003,2
3680,T0000003616,S005,1
3681,T0000003617,S004,1
3682,T0000003618,S005,1
3683,T0000003619,S003,1
3684,T0000003620,S003,1
3685,T0000003621,S001,1
3686,T0000003621,S005,1
3687,T0000003622,S001,1
3688,T0000003623,S001,1
3689,T0000003624,S002,1
3690,T0000003625,S001,1
3691,T0000003626,S002,1
3692,T0000003627,S004,1
3693,T0000003628,S005,1
3694,T0000003629,S004,1
3695,T0000003630,S005,1
3696,T0000003631,S001,1
3697,T0000003632,S005,1
3698,T0000003633,S001,2
3699,T0000003634,S005,1
3700,T0000003635,S001,3
3701,T0000003636,S001,1
3702,T0000003637,S001,2
3703,T0000003638,S001,1
3704,T0000003639,S001,1
3705,T0000003640,S003,1
3706,T0000003641,S002,1
3707,T0000003642,S004,1
3708,T0000003643,S002,2
3709,T0000003644,S003,2
3710,T0000003645,S001,3
3711,T0000003646,S002,1
3712,T0000003647,S001,1
3713,T0000003648,S004,1
3714,T0000003649,S001,2
3715,T0000003650,S004,1
3716,T0000003651,S001,1
3717,T0000003651,S002,1
3718,T0000003652,S002,1
3719,T0000003653,S003,1
3720,T0000003654,S005,1
3721,T0000003655,S001,1
3722,T0000003655,S005,1
3723,T0000003656,S001,1
3724,T0000003657,S003,1
3725,T0000003658,S003,1
3726,T0000003659,S003,1
3727,T0000003660,S001,1
3728,T0000003661,S001,2
3729,T0000003662,S001,1
3730,T0000003663,S004,1
3731,T0000003664,S002,1
3732,T0000003665,S002,1
3733,T0000003665,S001,1
3734,T0000003666,S005,1
3735,T0000003667,S002,1
3736,T0000003668,S002,1
3737,T0000003669,S001,2
3738,T0000003670,S004,1
3739,T0000003671,S001,1
3740,T0000003672,S001,1
3741,T0000003673,S001,1
3742,T0000003674,S001,1
3743,T0000003675,S001,1
3744,T0000003676,S005,1
3745,T0000003677,S003,1
3746,T0000003678,S002,1
3747,T0000003679,S002,1
3748,T0000003680,S003,1
3749,T0000003681,S001,1
3750,T0000003682,S003,1
3751,T0000003683,S002,1
3752,T0000003684,S002,1
3753,T0000003685,S004,1
3754,T0000003686,S002,2
3755,T0000003687,S002,1
3756,T0000003688,S001,2
3757,T0000003689,S001,1
3758,T0000003690,S001,1
3759,T0000003691,S005,1
3760,T0000003692,S001,1
3761,T0000003693,S001,4
3762,T0000003694,S004,1
3763,T0000003695,S002,1
3764,T0000003696,S004,1
3765,T0000003697,S003,1
3766,T0000003697,S004,1
3767,T0000003698,S001,1
3768,T0000003699,S002,1
3769,T0000003700,S004,1
3770,T0000003701,S005,1
3771,T0000003702,S005,1
3772,T0000003703,S002,1
3773,T0000003704,S001,2
3774,T0000003705,S002,1
3775,T0000003706,S001,1
3776,T0000003707,S001,1
3777,T0000003708,S003,1
3778,T0000003709,S003,1
3779,T0000003710,S002,1
3780,T0000003711,S002,1
3781,T0000003711,S005,1
3782,T0000003712,S001,1
3783,T0000003713,S001,1
3784,T0000003714,S005,1
3785,T0000003715,S003,1
3786,T0000003716,S001,1
3787,T0000003717,S003,1
3788,T0000003718,S005,1
3789,T0000003719,S002,1
3790,T0000003720,S005,1
3791,T0000003721,S002,1
3792,T0000003722,S002,1
3793,T0000003723,S001,1
3794,T0000003724,S003,1
3795,T0000003725,S001,1
3796,T0000003726,S002,1
3797,T0000003727,S002,1
3798,T0000003728,S001,2
3799,T0000003729,S005,1
3800,T0000003730,S005,1
3801,T0000003731,S001,1
3802,T0000003732,S003,1
3803,T0000003733,S002,1
3804,T0000003734,S005,1
3805,T0000003735,S002,2
3806,T0000003736,S002,1
3807,T0000003737,S005,1
3808,T0000003738,S005,1
3809,T0000003739,S001,1
3810,T0000003740,S003,1
3811,T0000003741,S002,1
3812,T0000003742,S002,1
3813,T0000003743,S001,1
3814,T0000003744,S001,1
3815,T0000003745,S001,1
3816,T0000003746,S003,1
3817,T0000003746,S005,1
3818,T0000003747,S004,1
3819,T0000003748,S004,1
3820,T0000003749,S004,1
3821,T0000003750,S002,1
3822,T0000003751,S001,1
3823,T0000003752,S003,1
3824,T0000003753,S002,1
3825,T0000003754,S002,3
3826,T0000003754,S005,2
3827,T0000003755,S001,2
3828,T0000003756,S001,1
3829,T0000003757,S003,1
3830,T0000003758,S001,1
3831,T0000003759,S002,1
3832,T0000003760,S001,2
3833,T0000003761,S003,1
3834,T0000003762,S001,1
3835,T0000003763,S001,1
3836,T0000003764,S005,1
3837,T0000003765,S003,1
3838,T0000003766,S003,1
3839,T0000003767,S002,1
3840,T0000003768,S003,1
3841,T0000003769,S001,2
3842,T0000003770,S001,1
3843,T0000003771,S002,1
3844,T0000003772,S004,1
3845,T0000003773,S004,1
3846,T0000003774,S003,1
3847,T0000003775,S001,1
3848,T0000003776,S002,2
3849,T0000003777,S002,1
3850,T0000003778,S001,1
3851,T0000003779,S005,1
3852,T0000003780,S001,1
3853,T0000003781,S002,1
3854,T0000003781,S005,1
3855,T0000003782,S003,1
3856,T0000003783,S003,1
3857,T0000003783,S004,1
3858,T0000003784,S001,1
3859,T0000003785,S005,1
3860,T0000003786,S003,1
3861,T0000003787,S005,2
3862,T0000003788,S004,1
3863,T0000003789,S005,1
3864,T0000003790,S003,1
3865,T0000003791,S001,1
3866,T0000003792,S004,1
3867,T0000003793,S005,1
3868,T0000003794,S002,1
3869,T0000003795,S005,1
3870,T0000003796,S002,1
3871,T0000003797,S005,1
3872,T0000003798,S005,1
3873,T0000003799,S001,1
3874,T0000003800,S002,1
3875,T0000003801,S005,1
3876,T0000003802,S005,1
3877,T0000003803,S004,1
3878,T0000003804,S004,1
3879,T0000003805,S001,1
3880,T0000003806,S003,1
3881,T0000003807,S003,1
3882,T0000003808,S002,3
3883,T0000003808,S005,1
3884,T0000003809,S001,1
3885,T0000003810,S002,2
3886,T0000003811,S003,1
3887,T0000003812,S001,1
3888,T0000003813,S004,1
3889,T0000003814,S002,1
3890,T0000003815,S005,1
3891,T0000003816,S005,1
3892,T0000003817,S002,1
3893,T0000003818,S002,1
3894,T0000003819,S001,1
3895,T0000003820,S003,1
3896,T0000003821,S005,1
3897,T0000003822,S002,1
3898,T0000003823,S002,1
3899,T0000003824,S003,1
3900,T0000003825,S001,1
3901,T0000003826,S001,2
3902,T0000003827,S002,1
3903,T0000003828,S005,1
3904,T0000003829,S005,1
3905,T0000003830,S002,1
3906,T0000003831,S002,1
3907,T0000003832,S005,1
3908,T0000003833,S001,1
3909,T0000003834,S001,1
3910,T0000003835,S005,1
3911,T0000003836,S004,1
3912,T0000003837,S001,1
3913,T0000003838,S003,1
3914,T0000003839,S005,1
3915,T0000003840,S004,1
3916,T0000003841,S004,2
3917,T0000003841,S005,1
3918,T0000003842,S003,1
3919,T0000003843,S001,2
3920,T0000003844,S002,1
3921,T0000003845,S002,1
3922,T0000003846,S001,1
3923,T0000003846,S005,1
3924,T0000003847,S002,1
3925,T0000003848,S001,1
3926,T0000003849,S001,1
3927,T0000003850,S001,1
3928,T0000003851,S001,3
3929,T0000003852,S005,1
3930,T0000003853,S001,1
3931,T0000003854,S004,1
3932,T0000003855,S001,3
3933,T0000003856,S001,1
3934,T0000003857,S002,1
3935,T0000003858,S003,1
3936,T0000003859,S003,1
3937,T0000003860,S001,1
3938,T0000003861,S005,1
3939,T0000003862,S001,1
3940,T0000003863,S001,2
3941,T0000003864,S005,1
3942,T0000003864,S005,1
3943,T0000003865,S005,1
3944,T0000003866,S001,1
3945,T0000003867,S001,2
3946,T0000003868,S005,1
3947,T0000003869,S001,1
3948,T0000003870,S004,1
3949,T0000003871,S005,1
3950,T0000003872,S003,1
3951,T0000003873,S005,1
3952,T0000003874,S005,1
3953,T0000003875,S005,1
3954,T0000003876,S005,1
3955,T0000003877,S002,1
3956,T0000003878,S004,1
3957,T0000003879,S001,1
3958,T0000003880,S005,1
3959,T0000003881,S002,1
3960,T0000003882,S004,1
3961,T0000003883,S002,1
3962,T0000003884,S005,1
3963,T0000003884,S005,1
3964,T0000003885,S001,3
3965,T0000003886,S003,1
3966,T0000003887,S001,3
3967,T0000003887,S002,1
3968,T0000003888,S005,1
3969,T0000003888,S001,1
3970,T0000003889,S005,1
3971,T0000003890,S003,1
3972,T0000003891,S002,1
3973,T0000003892,S001,1
3974,T0000003893,S005,1
3975,T0000003894,S001,1
3976,T0000003895,S005,1
3977,T0000003896,S003,1
3978,T0000003897,S005,1
3979,T0000003898,S002,1
3980,T0000003899,S002,1
3981,T0000003900,S004,1
3982,T0000003901,S001,3
3983,T0000003902,S001,1
3984,T0000003903,S004,1
3985,T0000003904,S002,1
3986,T0000003905,S001,4
3987,T0000003906,S005,1
3988,T0000003907,S001,2
3989,T0000003908,S001,1
3990,T0000003909,S002,2
3991,T0000003910,S001,1
3992,T0000003911,S001,2
3993,T0000003912,S004,1
3994,T0000003913,S001,1
3995,T0000003914,S001,2
3996,T0000003915,S005,1
3997,T0000003916,S002,2
3998,T0000003917,S003,1
3999,T0000003918,S003,1
4000,T0000003919,S004,1
4001,T0000003919,S001,1
4002,T0000003920,S001,1
4003,T0000003921,S002,2
4004,T0000003922,S001,1
4005,T0000003923,S001,3
4006,T0000003924,S001,1
4007,T0000003925,S002,3
4008,T0000003926,S001,3
4009,T0000003927,S004,1
4010,T0000003928,S001,1
4011,T0000003929,S005,1
4012,T0000003930,S003,1
4013,T0000003931,S001,1
4014,T0000003932,S004,1
4015,T0000003933,S002,1
4016,T0000003934,S002,1
4017,T0000003935,S003,1
4018,T0000003936,S004,1
4019,T0000003937,S002,1
4020,T0000003938,S005,1
4021,T0000003939,S002,1
4022,T0000003940,S005,1
4023,T0000003941,S005,1
4024,T0000003942,S002,3
4025,T0000003943,S002,1
4026,T0000003944,S004,1
4027,T0000003945,S004,1
4028,T0000003946,S001,2
4029,T0000003947,S001,2
4030,T0000003948,S005,1
4031,T0000003949,S001,1
4032,T0000003950,S001,1
4033,T0000003951,S004,1
4034,T0000003952,S002,1
4035,T0000003953,S002,1
4036,T0000003954,S005,1
4037,T0000003955,S004,1
4038,T0000003955,S001,3
4039,T0000003956,S002,1
4040,T0000003956,S003,1
4041,T0000003957,S003,1
4042,T0000003958,S004,1
4043,T0000003959,S005,1
4044,T0000003960,S004,1
4045,T0000003960,S001,1
4046,T0000003961,S001,1
4047,T0000003962,S001,1
4048,T0000003963,S001,1
4049,T0000003964,S005,1
4050,T0000003965,S001,1
4051,T0000003966,S001,4
4052,T0000003967,S004,1
4053,T0000003968,S005,1
4054,T0000003969,S003,1
4055,T0000003970,S005,1
4056,T0000003971,S005,1
4057,T0000003972,S004,1
4058,T0000003973,S004,1
4059,T0000003974,S005,1
4060,T0000003975,S002,1
4061,T0000003976,S002,2
