customer_id,name,class,gender,start_date,end_date,campaign_id,is_deleted
PL249372,XXXXX,C03,M,2018-06-12 00:00:00,2018-11-30 00:00:00,CA2,1
HD774056,XX,C03,F,2018-06-12 00:00:00,2018-09-30 00:00:00,CA2,1
HI138847,XXXXX,C02,F,2018-06-12 00:00:00,2018-09-30 00:00:00,CA2,1
HD024506,XXXX,C02,F,2018-06-12 00:00:00,2018-12-31 00:00:00,CA2,1
GD121535,XXX,C03,M,2018-06-12 00:00:00,2018-12-31 00:00:00,CA2,1
TS466629,XXXXX,C03,M,2018-06-12 00:00:00,,CA2,0
HI205526,XX,C01,M,2018-06-12 00:00:00,,CA2,0
OA023562,XXXXX,C03,F,2018-06-12 00:00:00,,CA2,0
AS654830,XXX,C03,M,2018-06-12 00:00:00,,CA2,0
AS609865,XXXXXX,C02,F,2018-06-12 00:00:00,,CA2,0
TS056568,XXX,C02,F,2018-06-12 00:00:00,,CA2,0
GD314208,XXXXX,C01,M,2018-06-12 00:00:00,2019-03-31 00:00:00,CA2,1
IK761183,XXXX,C02,F,2018-06-12 00:00:00,,CA2,0
HD291079,XX,C01,M,2018-06-13 00:00:00,2018-12-31 00:00:00,CA2,1
GD763297,XXXX,C01,M,2018-06-13 00:00:00,2019-01-31 00:00:00,CA2,1
HD832421,XX,C01,F,2018-06-13 00:00:00,2018-12-31 00:00:00,CA2,1
TS949361,XXXX,C03,M,2018-06-13 00:00:00,,CA2,0
TS070436,XXX,C01,F,2018-06-13 00:00:00,,CA2,0
IK317256,XXXXX,C01,F,2018-06-13 00:00:00,2018-12-31 00:00:00,CA2,1
OA797088,XXXX,C01,M,2018-06-13 00:00:00,2018-07-31 00:00:00,CA2,1
TS420082,XXXX,C02,F,2018-06-13 00:00:00,2018-08-31 00:00:00,CA2,1
AS471761,XXXX,C02,M,2018-06-13 00:00:00,,CA2,0
OA207255,XXXXXX,C03,F,2018-06-14 00:00:00,,CA2,0
HI864084,XXX,C02,F,2018-06-14 00:00:00,2019-01-31 00:00:00,CA2,1
PL806914,XXXX,C03,M,2018-06-14 00:00:00,2019-03-31 00:00:00,CA2,1
PL754630,XXXXX,C02,F,2018-06-14 00:00:00,,CA2,0
IK777885,XXXXXX,C01,M,2018-06-14 00:00:00,2018-08-31 00:00:00,CA2,1
TS796460,XXXXX,C03,M,2018-06-14 00:00:00,2018-09-30 00:00:00,CA2,1
OA795064,XXXXX,C02,F,2018-06-14 00:00:00,2018-10-31 00:00:00,CA2,1
HI680854,XXXX,C01,F,2018-06-14 00:00:00,2019-01-31 00:00:00,CA2,1
HD058348,XXXX,C01,M,2018-06-14 00:00:00,2018-11-30 00:00:00,CA2,1
HI312309,XXX,C01,M,2018-06-15 00:00:00,,CA2,0
GD324324,XXX,C02,M,2018-06-15 00:00:00,2019-02-28 00:00:00,CA2,1
TS205006,XXXX,C01,F,2018-06-15 00:00:00,2019-01-31 00:00:00,CA2,1
OA788987,XXX,C03,M,2018-07-01 00:00:00,2018-09-30 00:00:00,CA1,1
PL563502,XX,C01,M,2018-07-01 00:00:00,,CA1,0
HI778952,XXXXXX,C03,M,2018-07-01 00:00:00,,CA1,0
AS577195,XXXXX,C03,M,2018-07-01 00:00:00,2019-01-31 00:00:00,CA1,1
OA328771,XXXX,C03,F,2018-07-01 00:00:00,,CA1,0
PL279584,XXXX,C01,F,2018-07-01 00:00:00,,CA1,0
TS208637,XXXXX,C01,F,2018-07-01 00:00:00,,CA1,0
TS893503,XXXXXX,C01,M,2018-07-01 00:00:00,2018-11-30 00:00:00,CA1,1
GD398654,XX,C02,F,2018-07-01 00:00:00,2019-02-28 00:00:00,CA1,1
AS210576,XXXXX,C02,F,2018-07-01 00:00:00,2019-02-28 00:00:00,CA1,1
PL978177,XXXX,C02,F,2018-07-01 00:00:00,2018-11-30 00:00:00,CA1,1
PL744883,XXXX,C01,F,2018-07-02 00:00:00,2018-11-30 00:00:00,CA1,1
OA823729,XXXXX,C02,F,2018-07-02 00:00:00,2019-01-31 00:00:00,CA1,1
TS609198,XXXX,C01,F,2018-07-02 00:00:00,2018-11-30 00:00:00,CA1,1
IK152942,XXX,C01,F,2018-07-02 00:00:00,2018-11-30 00:00:00,CA1,1
HD872512,XXXXX,C03,M,2018-07-03 00:00:00,,CA1,0
IK629720,XXXXX,C01,F,2018-07-03 00:00:00,2019-01-31 00:00:00,CA1,1
AS517285,XXXXX,C01,M,2018-07-03 00:00:00,,CA1,0
AS854458,XXXXX,C01,M,2018-07-03 00:00:00,2019-03-31 00:00:00,CA1,1
IK820199,XXXX,C03,M,2018-07-03 00:00:00,2019-03-31 00:00:00,CA1,1
AS863944,XXXXX,C02,F,2018-07-03 00:00:00,2018-12-31 00:00:00,CA1,1
HD538485,XXX,C01,M,2018-07-03 00:00:00,2018-08-31 00:00:00,CA1,1
GD629291,XXX,C01,M,2018-07-04 00:00:00,,CA1,0
OA030221,XXXX,C02,M,2018-07-04 00:00:00,2019-01-31 00:00:00,CA1,1
AS115629,XXXX,C01,F,2018-07-04 00:00:00,2019-03-31 00:00:00,CA1,1
AS568468,XXXX,C03,M,2018-07-04 00:00:00,2018-12-31 00:00:00,CA1,1
GD375940,XXX,C02,F,2018-07-04 00:00:00,,CA1,0
TS795349,XXXX,C03,M,2018-07-05 00:00:00,,CA1,0
HI904723,XXXXX,C02,F,2018-07-05 00:00:00,2018-10-31 00:00:00,CA1,1
AS722513,XXX,C01,F,2018-07-05 00:00:00,2018-10-31 00:00:00,CA1,1
PL417753,XXXX,C03,F,2018-07-05 00:00:00,,CA1,0
HI615448,XXXXX,C01,M,2018-07-05 00:00:00,,CA1,0
TS369884,XXXX,C03,M,2018-07-05 00:00:00,,CA1,0
HI118782,XXXXXX,C03,M,2018-07-05 00:00:00,,CA1,0
HD451225,XXX,C03,F,2018-07-05 00:00:00,2018-10-31 00:00:00,CA1,1
AS549090,XXXXXX,C01,M,2018-07-05 00:00:00,2018-11-30 00:00:00,CA1,1
PL737511,XXXX,C03,M,2018-07-05 00:00:00,2019-01-31 00:00:00,CA1,1
HI207778,XXXXX,C01,M,2018-07-05 00:00:00,,CA1,0
OA672463,XXXX,C02,F,2018-07-05 00:00:00,,CA1,0
GD292406,XXXXX,C01,M,2018-07-06 00:00:00,2019-03-31 00:00:00,CA1,1
TS978415,XXX,C02,F,2018-07-06 00:00:00,,CA1,0
IK537890,XXX,C03,M,2018-07-06 00:00:00,,CA1,0
OA239766,XXXXX,C01,F,2018-07-06 00:00:00,2019-02-28 00:00:00,CA1,1
IK680230,XXXXX,C02,F,2018-07-06 00:00:00,2018-11-30 00:00:00,CA1,1
AS914120,XXXX,C03,M,2018-07-06 00:00:00,2019-02-28 00:00:00,CA1,1
HI479910,XXXX,C02,M,2018-07-06 00:00:00,2018-08-31 00:00:00,CA1,1
PL964230,XXXXX,C03,M,2018-07-06 00:00:00,,CA1,0
GD822507,XXXX,C02,F,2018-07-07 00:00:00,2018-10-31 00:00:00,CA1,1
HD164041,XXXXX,C03,M,2018-07-07 00:00:00,2019-03-31 00:00:00,CA1,1
TS951395,XX,C01,F,2018-07-07 00:00:00,2019-02-28 00:00:00,CA1,1
AS972005,XXXX,C01,F,2018-07-07 00:00:00,2019-02-28 00:00:00,CA1,1
AS347139,XXXXXX,C01,F,2018-07-07 00:00:00,2018-08-31 00:00:00,CA1,1
TS569032,XXXXXX,C03,F,2018-07-07 00:00:00,,CA1,0
HD471878,XXX,C03,M,2018-07-07 00:00:00,,CA1,0
TS208446,XXXXX,C01,M,2018-07-07 00:00:00,2018-10-31 00:00:00,CA1,1
HI532336,XXXX,C01,F,2018-07-07 00:00:00,2018-10-31 00:00:00,CA1,1
IK566847,XX,C01,M,2018-07-07 00:00:00,2018-11-30 00:00:00,CA1,1
AS062717,XXXXX,C02,F,2018-07-07 00:00:00,2018-11-30 00:00:00,CA1,1
AS484367,XXX,C02,F,2018-07-07 00:00:00,2018-12-31 00:00:00,CA1,1
GD880007,XXX,C02,M,2018-07-07 00:00:00,2018-12-31 00:00:00,CA1,1
OA947794,XXXX,C02,F,2018-07-08 00:00:00,2019-01-31 00:00:00,CA1,1
HI067846,XXXX,C02,F,2018-07-08 00:00:00,,CA1,0
OA449732,XXX,C03,F,2018-07-08 00:00:00,2018-10-31 00:00:00,CA1,1
HD821664,XXXX,C01,M,2018-07-08 00:00:00,2019-01-31 00:00:00,CA1,1
HI948138,XXX,C01,M,2018-07-08 00:00:00,2019-01-31 00:00:00,CA1,1
HD417609,XXX,C03,F,2018-07-08 00:00:00,2018-11-30 00:00:00,CA1,1
GD790125,XXXXX,C01,M,2018-07-08 00:00:00,2019-03-31 00:00:00,CA1,1
AS722697,XXXXX,C02,F,2018-07-08 00:00:00,2019-03-31 00:00:00,CA1,1
GD460554,XXXXX,C02,F,2018-07-08 00:00:00,2019-01-31 00:00:00,CA1,1
HI780815,XXXXX,C03,M,2018-07-08 00:00:00,2018-08-31 00:00:00,CA1,1
GD955939,XXXX,C01,M,2018-07-08 00:00:00,,CA1,0
HD981245,XX,C02,F,2018-07-08 00:00:00,,CA1,0
HI484575,XXX,C02,F,2018-07-08 00:00:00,,CA1,0
OA549397,XXXX,C02,F,2018-07-08 00:00:00,,CA1,0
HD219882,XXXXX,C01,M,2018-07-08 00:00:00,,CA1,0
HD734247,XXX,C02,F,2018-07-09 00:00:00,,CA1,0
IK757849,XXXX,C03,M,2018-07-09 00:00:00,2019-03-31 00:00:00,CA1,1
IK861991,XXXXXX,C02,F,2018-07-09 00:00:00,,CA1,0
OA613034,XXXXX,C01,M,2018-07-09 00:00:00,,CA1,0
TS855951,XXXX,C01,F,2018-07-09 00:00:00,,CA1,0
HD256988,XXXXX,C02,F,2018-07-09 00:00:00,,CA1,0
OA245705,XXXXX,C02,F,2018-07-09 00:00:00,,CA1,0
HI819179,XXXXX,C01,M,2018-07-09 00:00:00,,CA1,0
HI314268,XX,C02,F,2018-07-09 00:00:00,2019-01-31 00:00:00,CA1,1
PL678909,XXXX,C01,F,2018-07-09 00:00:00,,CA1,0
PL666694,XXXXXX,C03,M,2018-07-09 00:00:00,2019-01-31 00:00:00,CA1,1
TS819365,XXXX,C03,M,2018-07-09 00:00:00,2018-10-31 00:00:00,CA1,1
GD362869,XXXX,C02,F,2018-07-10 00:00:00,2019-02-28 00:00:00,CA1,1
TS917884,XXXX,C01,F,2018-07-10 00:00:00,,CA1,0
IK617484,XXX,C02,F,2018-07-10 00:00:00,2019-03-31 00:00:00,CA1,1
HD693175,XXXXX,C02,F,2018-07-10 00:00:00,,CA1,0
TS282800,XXXXX,C01,F,2018-07-10 00:00:00,2018-12-31 00:00:00,CA1,1
GD462529,XX,C03,M,2018-07-10 00:00:00,2018-12-31 00:00:00,CA1,1
IK891907,XXXX,C01,F,2018-07-10 00:00:00,,CA1,0
TS667330,XXXXX,C02,F,2018-07-11 00:00:00,,CA1,0
HD025535,XXXX,C02,F,2018-07-11 00:00:00,2018-09-30 00:00:00,CA1,1
TS647525,XXXXX,C01,M,2018-07-11 00:00:00,2018-09-30 00:00:00,CA1,1
HI723465,XXX,C01,F,2018-07-11 00:00:00,2018-09-30 00:00:00,CA1,1
PL999317,XXXX,C01,F,2018-07-11 00:00:00,2018-09-30 00:00:00,CA1,1
GD015238,XXXXX,C02,F,2018-07-11 00:00:00,2019-01-31 00:00:00,CA1,1
GD785491,XXXX,C02,F,2018-07-11 00:00:00,2018-12-31 00:00:00,CA1,1
HI555356,XXXXX,C02,M,2018-07-11 00:00:00,2019-03-31 00:00:00,CA1,1
OA500792,XXXX,C01,M,2018-07-12 00:00:00,2019-02-28 00:00:00,CA1,1
HD300844,XXXX,C01,M,2018-07-12 00:00:00,,CA1,0
PL586396,XXXXXX,C02,F,2018-07-12 00:00:00,,CA1,0
AS760415,XXXXX,C02,F,2018-07-12 00:00:00,,CA1,0
GD819763,XXXXX,C01,M,2018-07-12 00:00:00,,CA1,0
AS251921,XXXX,C03,M,2018-07-12 00:00:00,2018-09-30 00:00:00,CA1,1
OA210759,XXXXX,C02,F,2018-07-12 00:00:00,2018-08-31 00:00:00,CA1,1
AS611649,XX,C01,F,2018-07-12 00:00:00,,CA1,0
AS355842,XXXX,C01,M,2018-07-12 00:00:00,2018-09-30 00:00:00,CA1,1
HI298989,XXXXX,C01,F,2018-07-12 00:00:00,,CA1,0
HI587459,XXXX,C01,F,2018-07-12 00:00:00,,CA1,0
PL829579,XXX,C01,M,2018-07-13 00:00:00,2018-09-30 00:00:00,CA1,1
TS672241,XXX,C03,M,2018-07-13 00:00:00,2018-08-31 00:00:00,CA1,1
PL844775,XXXXXX,C01,M,2018-07-13 00:00:00,2018-12-31 00:00:00,CA1,1
OA417856,XXXXX,C01,F,2018-07-13 00:00:00,2019-03-31 00:00:00,CA1,1
HD076496,XXXX,C02,F,2018-07-14 00:00:00,2018-12-31 00:00:00,CA1,1
TS455361,XXXXXX,C03,M,2018-07-14 00:00:00,2018-09-30 00:00:00,CA1,1
TS602789,XXXX,C02,M,2018-07-14 00:00:00,,CA1,0
TS963433,XX,C02,M,2018-07-14 00:00:00,2018-12-31 00:00:00,CA1,1
TS457036,XXXXX,C01,F,2018-07-14 00:00:00,,CA1,0
AS460629,XXXXX,C01,M,2018-07-14 00:00:00,,CA1,0
IK519538,XXXXXX,C01,F,2018-07-15 00:00:00,2019-03-31 00:00:00,CA1,1
GD192337,XXX,C01,M,2018-07-15 00:00:00,,CA1,0
GD607294,XXXX,C03,M,2018-07-15 00:00:00,,CA1,0
HD171591,XXXXXX,C01,F,2018-07-15 00:00:00,2019-02-28 00:00:00,CA1,1
PL337214,XXXXX,C03,F,2018-07-15 00:00:00,2019-03-31 00:00:00,CA1,1
IK774332,XXXXX,C03,F,2018-07-15 00:00:00,2018-09-30 00:00:00,CA1,1
TS419694,XXX,C01,F,2018-07-15 00:00:00,,CA1,0
GD385195,XX,C01,F,2018-07-15 00:00:00,,CA1,0
PL944541,XXXX,C01,M,2018-07-15 00:00:00,,CA1,0
IK578389,XXX,C03,F,2018-07-15 00:00:00,2019-02-28 00:00:00,CA1,1
TS011777,XXXX,C01,F,2018-07-15 00:00:00,2019-01-31 00:00:00,CA1,1
GD957280,XX,C02,F,2018-07-15 00:00:00,2018-09-30 00:00:00,CA1,1
IK795154,XXXX,C01,M,2018-08-01 00:00:00,2019-01-31 00:00:00,CA1,1
HD798338,XX,C02,F,2018-08-01 00:00:00,,CA1,0
TS456293,XXX,C01,M,2018-08-01 00:00:00,,CA1,0
HD966829,XXXX,C01,M,2018-08-01 00:00:00,,CA1,0
GD094728,XXXX,C03,F,2018-08-01 00:00:00,2018-11-30 00:00:00,CA1,1
AS092688,XX,C02,M,2018-08-01 00:00:00,2019-01-31 00:00:00,CA1,1
HI057067,XXXXXX,C01,F,2018-08-01 00:00:00,,CA1,0
OA911569,XXX,C03,M,2018-08-02 00:00:00,,CA1,0
AS987950,XXXX,C02,F,2018-08-02 00:00:00,,CA1,0
TS064860,XXXX,C01,F,2018-08-02 00:00:00,,CA1,0
HI461906,XXXXX,C01,M,2018-08-02 00:00:00,,CA1,0
HI022788,XXXX,C01,M,2018-08-02 00:00:00,,CA1,0
HI077107,XXXXXX,C03,F,2018-08-02 00:00:00,,CA1,0
GD521924,XXXXX,C03,M,2018-08-02 00:00:00,2018-10-31 00:00:00,CA1,1
OA436769,XXXX,C03,M,2018-08-03 00:00:00,,CA1,0
PL305915,XXX,C03,M,2018-08-03 00:00:00,,CA1,0
HD864513,XXX,C02,M,2018-08-03 00:00:00,2018-10-31 00:00:00,CA1,1
HD280416,XXXXX,C02,F,2018-08-03 00:00:00,2018-09-30 00:00:00,CA1,1
OA796761,XX,C02,F,2018-08-03 00:00:00,,CA1,0
HI190648,XXXXX,C03,M,2018-08-04 00:00:00,2018-12-31 00:00:00,CA1,1
OA868549,XXXXX,C01,F,2018-08-04 00:00:00,2018-11-30 00:00:00,CA1,1
AS301190,XXXXX,C01,M,2018-08-04 00:00:00,2019-01-31 00:00:00,CA1,1
OA232392,XXXXX,C03,M,2018-08-04 00:00:00,2018-09-30 00:00:00,CA1,1
TS569923,XXXXXX,C02,F,2018-08-04 00:00:00,,CA1,0
TS935488,XXXXX,C02,F,2018-08-04 00:00:00,,CA1,0
GD608468,XXXX,C01,M,2018-08-04 00:00:00,,CA1,0
HD872088,XXXX,C02,F,2018-08-04 00:00:00,,CA1,0
AS993100,XXXX,C01,M,2018-08-04 00:00:00,,CA1,0
OA248247,XX,C01,M,2018-08-04 00:00:00,,CA1,0
TS407799,XXXXX,C01,F,2018-08-04 00:00:00,,CA1,0
PL573838,XXXXXX,C01,M,2018-08-05 00:00:00,2018-10-31 00:00:00,CA1,1
HI161579,XX,C03,M,2018-08-05 00:00:00,2018-12-31 00:00:00,CA1,1
PL018417,XXXXX,C01,M,2018-08-05 00:00:00,,CA1,0
OA752333,XXXXXX,C02,F,2018-08-05 00:00:00,2018-11-30 00:00:00,CA1,1
AS677499,XXXX,C01,F,2018-08-05 00:00:00,2019-02-28 00:00:00,CA1,1
IK088821,XX,C03,M,2018-08-05 00:00:00,,CA1,0
HI048809,XXXXX,C01,F,2018-08-05 00:00:00,2019-03-31 00:00:00,CA1,1
OA802485,XXXXXX,C03,F,2018-08-05 00:00:00,2018-12-31 00:00:00,CA1,1
HD875310,XXXXX,C03,F,2018-08-06 00:00:00,,CA1,0
TS448652,XXXXX,C01,F,2018-08-06 00:00:00,,CA1,0
HI450290,XXXXX,C02,F,2018-08-06 00:00:00,2018-11-30 00:00:00,CA1,1
IK641262,XXXXX,C03,M,2018-08-06 00:00:00,2019-02-28 00:00:00,CA1,1
GD864253,XXXX,C02,F,2018-08-06 00:00:00,,CA1,0
HD994980,XXXXX,C03,F,2018-08-06 00:00:00,,CA1,0
TS325787,XXXXX,C01,M,2018-08-06 00:00:00,2019-01-31 00:00:00,CA1,1
GD792268,XXXXXX,C03,M,2018-08-06 00:00:00,2018-12-31 00:00:00,CA1,1
GD415795,XXXXX,C01,M,2018-08-07 00:00:00,,CA1,0
GD152773,XXXXX,C01,M,2018-08-07 00:00:00,,CA1,0
TS918434,XXXX,C02,F,2018-08-07 00:00:00,2018-09-30 00:00:00,CA1,1
GD260951,XXXXXX,C01,M,2018-08-07 00:00:00,,CA1,0
OA775014,XXXX,C03,M,2018-08-07 00:00:00,2019-03-31 00:00:00,CA1,1
AS019120,XXXX,C01,M,2018-08-07 00:00:00,2018-10-31 00:00:00,CA1,1
AS904548,XXXX,C01,F,2018-08-07 00:00:00,,CA1,0
TS906632,XXXXXX,C02,F,2018-08-08 00:00:00,2019-02-28 00:00:00,CA1,1
HD691730,XXXXX,C01,F,2018-08-08 00:00:00,2019-03-31 00:00:00,CA1,1
HI348702,XXXX,C01,M,2018-08-08 00:00:00,2019-01-31 00:00:00,CA1,1
HD523141,XXXX,C01,F,2018-08-08 00:00:00,2019-01-31 00:00:00,CA1,1
TS260976,XXXXXX,C01,M,2018-08-08 00:00:00,,CA1,0
OA307560,XX,C02,F,2018-08-08 00:00:00,,CA1,0
HI205010,XXXXXX,C02,M,2018-08-09 00:00:00,2019-02-28 00:00:00,CA1,1
GD738012,XXXXX,C01,M,2018-08-09 00:00:00,2018-11-30 00:00:00,CA1,1
PL902543,XXXXX,C03,M,2018-08-09 00:00:00,2019-02-28 00:00:00,CA1,1
TS515806,XXXXX,C01,F,2018-08-09 00:00:00,2018-10-31 00:00:00,CA1,1
AS935662,XXXXXX,C01,M,2018-08-09 00:00:00,2019-03-31 00:00:00,CA1,1
HD885693,XXXXXX,C03,M,2018-08-10 00:00:00,2018-10-31 00:00:00,CA1,1
GD725119,XXX,C01,M,2018-08-10 00:00:00,2019-03-31 00:00:00,CA1,1
PL937719,XXX,C02,M,2018-08-10 00:00:00,2019-01-31 00:00:00,CA1,1
AS847598,XXX,C03,M,2018-08-10 00:00:00,,CA1,0
TS014817,XX,C01,M,2018-08-10 00:00:00,2018-12-31 00:00:00,CA1,1
OA682046,XX,C03,M,2018-08-10 00:00:00,,CA1,0
IK975392,XX,C01,M,2018-08-10 00:00:00,,CA1,0
HD286424,XX,C02,M,2018-08-11 00:00:00,,CA1,0
PL647280,XXXXX,C03,F,2018-08-11 00:00:00,2018-12-31 00:00:00,CA1,1
TS701801,XXXX,C01,F,2018-08-11 00:00:00,2018-12-31 00:00:00,CA1,1
PL288896,XXXXXX,C01,F,2018-08-11 00:00:00,,CA1,0
GD172229,XXXX,C03,F,2018-08-11 00:00:00,2019-02-28 00:00:00,CA1,1
GD841278,XX,C01,F,2018-08-11 00:00:00,2018-09-30 00:00:00,CA1,1
GD259467,XXXX,C01,F,2018-08-11 00:00:00,2019-02-28 00:00:00,CA1,1
AS610675,XXXX,C01,F,2018-08-11 00:00:00,,CA1,0
TS512288,XXX,C01,F,2018-08-11 00:00:00,2019-03-31 00:00:00,CA1,1
OA361949,XXXX,C03,F,2018-08-11 00:00:00,,CA1,0
HD412432,XXXX,C01,M,2018-08-11 00:00:00,,CA1,0
AS211303,XX,C02,F,2018-08-12 00:00:00,,CA1,0
PL028675,XX,C01,F,2018-08-12 00:00:00,,CA1,0
IK876176,XXXXX,C02,F,2018-08-12 00:00:00,,CA1,0
HI155130,XXXX,C01,F,2018-08-12 00:00:00,2018-10-31 00:00:00,CA1,1
PL237753,XXXX,C01,M,2018-08-12 00:00:00,,CA1,0
PL350979,XXX,C02,F,2018-08-12 00:00:00,,CA1,0
PL417414,XXXX,C01,M,2018-08-12 00:00:00,2018-11-30 00:00:00,CA1,1
IK087573,XXX,C03,M,2018-08-12 00:00:00,,CA1,0
IK775424,XXXXX,C01,M,2018-08-13 00:00:00,2019-02-28 00:00:00,CA1,1
PL390331,XXXXXX,C03,F,2018-08-13 00:00:00,,CA1,0
IK342588,XXXXX,C03,M,2018-08-13 00:00:00,2019-03-31 00:00:00,CA1,1
IK802122,XXXX,C01,M,2018-08-13 00:00:00,,CA1,0
TS411019,XXXXXX,C01,M,2018-08-14 00:00:00,2019-02-28 00:00:00,CA1,1
PL744590,XXXXX,C03,M,2018-08-14 00:00:00,2018-12-31 00:00:00,CA1,1
HI337814,XXXXX,C01,M,2018-08-14 00:00:00,2018-09-30 00:00:00,CA1,1
AS581309,XXXXXX,C03,M,2018-08-14 00:00:00,2019-01-31 00:00:00,CA1,1
HD163236,XX,C01,M,2018-08-14 00:00:00,,CA1,0
AS441031,XXXXX,C01,M,2018-08-15 00:00:00,2019-02-28 00:00:00,CA1,1
IK377339,XXXX,C01,F,2018-08-15 00:00:00,2018-10-31 00:00:00,CA1,1
OA298480,XXXX,C03,M,2018-08-15 00:00:00,,CA1,0
AS938080,XXXX,C01,M,2018-09-01 00:00:00,2018-12-31 00:00:00,CA1,1
AS273321,XXXXX,C03,M,2018-09-01 00:00:00,2018-11-30 00:00:00,CA1,1
TS772424,XXXXX,C03,M,2018-09-01 00:00:00,,CA1,0
TS114225,XXXXX,C01,F,2018-09-01 00:00:00,2019-03-31 00:00:00,CA1,1
TS998593,XXXXX,C03,M,2018-09-01 00:00:00,,CA1,0
HD861345,XXXX,C02,F,2018-09-01 00:00:00,2019-03-31 00:00:00,CA1,1
AS408690,XXXX,C03,M,2018-09-01 00:00:00,,CA1,0
HD028682,XXXXX,C01,F,2018-09-01 00:00:00,,CA1,0
HD896111,XXXXX,C01,F,2018-09-01 00:00:00,,CA1,0
GD030141,XX,C01,M,2018-09-01 00:00:00,,CA1,0
HI234332,XXXX,C02,M,2018-09-02 00:00:00,,CA1,0
IK779828,XXXX,C01,F,2018-09-02 00:00:00,,CA1,0
HD679144,XXXX,C01,M,2018-09-02 00:00:00,,CA1,0
TS203709,XX,C01,F,2018-09-02 00:00:00,,CA1,0
HI836555,XXXX,C02,F,2018-09-02 00:00:00,,CA1,0
GD300982,XXXX,C02,F,2018-09-03 00:00:00,2019-02-28 00:00:00,CA1,1
OA931177,XXX,C03,M,2018-09-03 00:00:00,,CA1,0
OA096601,XXXXX,C02,F,2018-09-03 00:00:00,2018-11-30 00:00:00,CA1,1
HD526634,XXX,C01,F,2018-09-03 00:00:00,2018-12-31 00:00:00,CA1,1
HI320690,XX,C02,F,2018-09-03 00:00:00,,CA1,0
HD615996,XXXXX,C03,M,2018-09-04 00:00:00,2019-01-31 00:00:00,CA1,1
HI678237,XXX,C02,M,2018-09-04 00:00:00,2019-01-31 00:00:00,CA1,1
IK921715,XXXXXX,C01,M,2018-09-05 00:00:00,2018-10-31 00:00:00,CA1,1
PL191946,XXXXXX,C01,M,2018-09-05 00:00:00,,CA1,0
OA577875,XXXXX,C01,F,2018-09-05 00:00:00,,CA1,0
HD930692,XXXXX,C02,F,2018-09-05 00:00:00,,CA1,0
HI074037,XXXXX,C01,M,2018-09-05 00:00:00,2019-01-31 00:00:00,CA1,1
HI730543,XXX,C03,M,2018-09-05 00:00:00,,CA1,0
OA138193,XXXXX,C01,F,2018-09-05 00:00:00,,CA1,0
OA190016,XXXX,C01,M,2018-09-05 00:00:00,,CA1,0
HD251544,XXXXXX,C03,M,2018-09-05 00:00:00,,CA1,0
GD825687,XXXXX,C01,M,2018-09-06 00:00:00,,CA1,0
HD269790,XX,C01,F,2018-09-06 00:00:00,2019-03-31 00:00:00,CA1,1
IK244606,XX,C03,F,2018-09-06 00:00:00,2019-02-28 00:00:00,CA1,1
HI548769,XXXXX,C01,M,2018-09-06 00:00:00,,CA1,0
HI296573,XXXX,C01,F,2018-09-06 00:00:00,2019-03-31 00:00:00,CA1,1
TS651558,XXXX,C01,M,2018-09-06 00:00:00,2018-12-31 00:00:00,CA1,1
GD969635,XXXX,C03,F,2018-09-07 00:00:00,,CA1,0
HI994023,XXX,C03,M,2018-09-07 00:00:00,,CA1,0
PL397039,XXX,C01,M,2018-09-07 00:00:00,,CA1,0
PL301649,XXXX,C01,M,2018-09-07 00:00:00,,CA1,0
IK132840,XXXX,C01,M,2018-09-07 00:00:00,2019-01-31 00:00:00,CA1,1
AS176615,XX,C01,M,2018-09-07 00:00:00,2019-02-28 00:00:00,CA1,1
HI222369,XXX,C01,M,2018-09-07 00:00:00,,CA1,0
HD104458,XXXXX,C01,F,2018-09-08 00:00:00,,CA1,0
PL255598,XXXXXX,C01,F,2018-09-08 00:00:00,,CA1,0
IK006186,XXXXXX,C01,M,2018-09-08 00:00:00,2019-02-28 00:00:00,CA1,1
GD751187,XXXX,C03,F,2018-09-08 00:00:00,,CA1,0
HI627474,XXX,C03,M,2018-09-08 00:00:00,2018-10-31 00:00:00,CA1,1
HI841350,XXXXXX,C03,F,2018-09-08 00:00:00,2019-02-28 00:00:00,CA1,1
HD250940,XX,C02,M,2018-09-08 00:00:00,2019-02-28 00:00:00,CA1,1
GD327788,XXXXX,C01,F,2018-09-08 00:00:00,2019-01-31 00:00:00,CA1,1
HI026335,XXXXX,C03,M,2018-09-08 00:00:00,,CA1,0
OA113778,XXXX,C03,M,2018-09-08 00:00:00,2018-11-30 00:00:00,CA1,1
HD960445,XXX,C01,M,2018-09-08 00:00:00,,CA1,0
TS743507,XXXX,C02,M,2018-09-09 00:00:00,,CA1,0
AS778425,XXXX,C03,M,2018-09-09 00:00:00,2018-11-30 00:00:00,CA1,1
PL613503,XXXX,C01,F,2018-09-09 00:00:00,,CA1,0
HD205494,XXXXX,C01,F,2018-09-09 00:00:00,,CA1,0
HD547869,XX,C02,F,2018-09-09 00:00:00,2019-03-31 00:00:00,CA1,1
PL709804,XXXX,C03,M,2018-09-09 00:00:00,2019-03-31 00:00:00,CA1,1
OA736727,XXXX,C01,M,2018-09-09 00:00:00,,CA1,0
HI926833,XXX,C01,M,2018-09-09 00:00:00,,CA1,0
PL865086,XXXXX,C02,F,2018-09-10 00:00:00,2018-11-30 00:00:00,CA1,1
