연월,customer_id,count
201903,AS152185,5
201903,AS158438,3
201903,AS161071,3
201903,AS170379,6
201903,AS170643,8
201903,AS171842,6
201903,AS171994,3
201903,AS175707,7
201903,AS182308,10
201903,AS183155,6
201903,AS186727,8
201903,AS190883,6
201903,AS192901,11
201903,AS193568,7
201903,AS194595,5
201903,AS194818,4
201903,AS196653,4
201903,AS197200,9
201903,AS207011,4
201903,AS211303,6
201903,AS211705,7
201903,AS211927,3
201903,AS212221,6
201903,AS217722,6
201903,AS218636,5
201903,AS227898,2
201903,AS235724,5
201903,AS236198,6
201903,AS237205,5
201903,AS240190,8
201903,AS240586,7
201903,AS248090,4
201903,AS248948,4
201903,AS251112,3
201903,AS256239,2
201903,AS258098,2
201903,AS265381,7
201903,AS272193,7
201903,AS273414,5
201903,AS275166,3
201903,AS275287,1
201903,AS275753,7
201903,AS279781,4
201903,AS282618,7
201903,AS288237,9
201903,AS288339,4
201903,AS288569,8
201903,AS294655,4
201903,AS297966,3
201903,AS299544,2
201903,AS303294,7
201903,AS306340,5
201903,AS309101,7
201903,AS310166,9
201903,AS311628,5
201903,AS319907,5
201903,AS320552,5
201903,AS330327,10
201903,AS333662,10
201903,AS335390,5
201903,AS335973,8
201903,AS339451,6
201903,AS342526,3
201903,AS345469,2
201903,AS345508,5
201903,AS346579,7
201903,AS348132,10
201903,AS349963,8
201903,AS352069,2
201903,AS352209,2
201903,AS353422,5
201903,AS356812,8
201903,AS359364,4
201903,AS369418,5
201903,AS371310,6
201903,AS374280,7
201903,AS375159,8
201903,AS376179,7
201903,AS377637,5
201903,AS385315,7
201903,AS386696,5
201903,AS390441,3
201903,AS394423,6
201903,AS399435,6
201903,AS404195,4
201903,AS404579,6
201903,AS408690,8
201903,AS410205,5
201903,AS412668,9
201903,AS415524,9
201903,AS417148,7
201903,AS430089,2
201903,AS433133,8
201903,AS436928,5
201903,AS453084,6
201903,AS453157,3
201903,AS453778,4
201903,AS454149,2
201903,AS458614,4
201903,AS460177,6
201903,AS460629,8
201903,AS462796,6
201903,AS462973,4
201903,AS466656,4
201903,AS467237,4
201903,AS467683,2
201903,AS468297,5
201903,AS470817,4
201903,AS471761,2
201903,AS475839,6
201903,AS476267,5
201903,AS484213,1
201903,AS489357,8
201903,AS494168,6
201903,AS495117,3
201903,AS499352,4
201903,AS499893,4
201903,AS506797,6
201903,AS515526,9
201903,AS515541,5
201903,AS516140,3
201903,AS517285,9
201903,AS518169,8
201903,AS526754,6
201903,AS531034,7
201903,AS534058,3
201903,AS535481,5
201903,AS546422,1
201903,AS547635,6
201903,AS548544,9
201903,AS550302,5
201903,AS551109,5
201903,AS552198,6
201903,AS554975,6
201903,AS563124,5
201903,AS568373,6
201903,AS569518,3
201903,AS574816,6
201903,AS575700,3
201903,AS581751,5
201903,AS582348,3
201903,AS582607,4
201903,AS584189,4
201903,AS587750,5
201903,AS588076,3
201903,AS588186,6
201903,AS589687,3
201903,AS603613,6
201903,AS609865,8
201903,AS610675,8
201903,AS611649,8
201903,AS614406,5
201903,AS614421,6
201903,AS618299,6
201903,AS620051,8
201903,AS621407,6
201903,AS621552,8
201903,AS621674,10
201903,AS622023,5
201903,AS625761,7
201903,AS625883,6
201903,AS627304,9
201903,AS632327,4
201903,AS636570,3
201903,AS637476,4
201903,AS642796,3
201903,AS647421,5
201903,AS648913,6
201903,AS649439,4
201903,AS650043,2
201903,AS654830,7
201903,AS654955,6
201903,AS656522,6
201903,AS662285,6
201903,AS662863,5
201903,AS670699,5
201903,AS672229,9
201903,AS677821,4
201903,AS679641,6
201903,AS683150,9
201903,AS693220,7
201903,AS694687,8
201903,AS695311,7
201903,AS696210,9
201903,AS699883,5
201903,AS700935,5
201903,AS703258,5
201903,AS704643,3
201903,AS706877,4
201903,AS707671,5
201903,AS710403,9
201903,AS710637,9
201903,AS712913,3
201903,AS716291,5
201903,AS719693,8
201903,AS719871,6
201903,AS722697,1
201903,AS726272,4
201903,AS726714,4
201903,AS727718,5
201903,AS732240,5
201903,AS734592,6
201903,AS734767,5
201903,AS736503,1
201903,AS736672,6
201903,AS739640,10
201903,AS741333,4
201903,AS742617,4
201903,AS744154,1
201903,AS749085,6
201903,AS756169,5
201903,AS756586,7
201903,AS758226,7
201903,AS760415,8
201903,AS761330,4
201903,AS766856,6
201903,AS771185,7
201903,AS771307,1
201903,AS772036,4
201903,AS777651,3
201903,AS779688,10
201903,AS779956,5
201903,AS781999,5
201903,AS786819,5
201903,AS790905,7
201903,AS795406,4
201903,AS798945,4
201903,AS799981,3
201903,AS800531,4
201903,AS812685,5
201903,AS814353,7
201903,AS818410,7
201903,AS822877,6
201903,AS826583,4
201903,AS828036,9
201903,AS828426,4
201903,AS834706,4
201903,AS840069,5
201903,AS841064,7
201903,AS847598,7
201903,AS854424,1
201903,AS854458,1
201903,AS857207,5
201903,AS857991,8
201903,AS859775,6
201903,AS860362,4
201903,AS866446,5
201903,AS867281,3
201903,AS868124,7
201903,AS868530,2
201903,AS869895,4
201903,AS870817,5
201903,AS875048,5
201903,AS879331,4
201903,AS886138,6
201903,AS886872,7
201903,AS896608,5
201903,AS897341,5
201903,AS897421,5
201903,AS902294,7
201903,AS904548,6
201903,AS905403,6
201903,AS906102,7
201903,AS912483,5
201903,AS918302,6
201903,AS918754,7
201903,AS921334,9
201903,AS924898,6
201903,AS925147,5
201903,AS926099,4
201903,AS926104,5
201903,AS929514,3
201903,AS933440,9
201903,AS933597,3
201903,AS935662,2
201903,AS936602,2
201903,AS941998,5
201903,AS942939,6
201903,AS945488,4
201903,AS946582,7
201903,AS950313,4
201903,AS961301,6
201903,AS963520,8
201903,AS963713,1
201903,AS969133,6
201903,AS970810,4
201903,AS976422,7
201903,AS977127,6
201903,AS981537,6
201903,AS984922,5
201903,AS987950,8
201903,AS988792,4
201903,AS988921,5
201903,AS992593,5
201903,AS992895,3
201903,AS993100,7
201903,AS994696,4
201903,AS995937,4
201903,AS997107,5
201903,AS998210,9
201903,AS998566,4
201903,GD001777,2
201903,GD001932,4
201903,GD004422,7
201903,GD008122,8
201903,GD009242,6
201903,GD010455,4
201903,GD012037,6
201903,GD020114,11
201903,GD020270,4
201903,GD022268,5
201903,GD024299,3
201903,GD025393,9
201903,GD029159,4
201903,GD030141,8
201903,GD032887,7
201903,GD037007,8
201903,GD039425,3
201903,GD040768,6
201903,GD059086,4
201903,GD064521,6
201903,GD065188,8
201903,GD067591,2
201903,GD069878,7
201903,GD070247,4
201903,GD071524,9
201903,GD079438,6
201903,GD080608,6
201903,GD081993,7
201903,GD082396,3
201903,GD082530,5
201903,GD083655,7
201903,GD084870,6
201903,GD085038,7
201903,GD086932,5
201903,GD094886,3
201903,GD096542,5
201903,GD098851,4
201903,GD099906,5
201903,GD100850,5
201903,GD106268,4
201903,GD106824,3
201903,GD109842,7
201903,GD110372,5
201903,GD112262,6
201903,GD114852,5
201903,GD115359,5
201903,GD121504,9
201903,GD125079,2
201903,GD126264,5
201903,GD126553,5
201903,GD138948,4
201903,GD139130,9
201903,GD139734,6
201903,GD141355,5
201903,GD141776,5
201903,GD144013,7
201903,GD149871,9
201903,GD152639,4
201903,GD152773,6
201903,GD161261,3
201903,GD163149,5
201903,GD163914,4
201903,GD172092,1
201903,GD172600,6
201903,GD173197,7
201903,GD174095,5
201903,GD181791,5
201903,GD182990,4
201903,GD183457,4
201903,GD187126,9
201903,GD192337,8
201903,GD194770,4
201903,GD198467,7
201903,GD206745,8
201903,GD210507,2
201903,GD212992,9
201903,GD214739,5
201903,GD216317,7
201903,GD221439,6
201903,GD227601,5
201903,GD228250,5
201903,GD230002,6
201903,GD230222,10
201903,GD235669,6
201903,GD238607,6
201903,GD238730,6
201903,GD241254,8
201903,GD244145,8
201903,GD254596,10
201903,GD257285,4
201903,GD257904,4
201903,GD258009,4
201903,GD260951,7
201903,GD261077,6
201903,GD262737,5
201903,GD266112,4
201903,GD269619,5
201903,GD277267,9
201903,GD280871,6
201903,GD289305,6
201903,GD289362,7
201903,GD292406,1
201903,GD292781,5
201903,GD295789,8
201903,GD296025,4
201903,GD298325,4
201903,GD306378,3
201903,GD311895,8
201903,GD314208,1
201903,GD316957,4
201903,GD322464,8
201903,GD323300,3
201903,GD323923,3
201903,GD325851,6
201903,GD332889,2
201903,GD341063,8
201903,GD343618,5
201903,GD350549,6
201903,GD358411,10
201903,GD360440,1
201903,GD361244,4
201903,GD362521,2
201903,GD364043,4
201903,GD366297,8
201903,GD367382,3
201903,GD372798,2
201903,GD373372,4
201903,GD375940,8
201903,GD376049,4
201903,GD381952,5
201903,GD385195,7
201903,GD387236,5
201903,GD390022,8
201903,GD394435,5
201903,GD398206,7
201903,GD401034,4
201903,GD401728,5
201903,GD406715,5
201903,GD408230,5
201903,GD411680,5
201903,GD413362,5
201903,GD415795,6
201903,GD418230,3
201903,GD428351,5
201903,GD437531,6
201903,GD438627,6
201903,GD439332,5
201903,GD440817,8
201903,GD452640,7
201903,GD455671,6
201903,GD459084,8
201903,GD459648,6
201903,GD460851,6
201903,GD470986,5
201903,GD471767,5
201903,GD477802,7
201903,GD479069,3
201903,GD479679,4
201903,GD484864,4
201903,GD485258,11
201903,GD485275,11
201903,GD486468,7
201903,GD488064,8
201903,GD489148,6
201903,GD489324,7
201903,GD489678,4
201903,GD492710,5
201903,GD516585,5
201903,GD518115,6
201903,GD518514,6
201903,GD519151,7
201903,GD531348,5
201903,GD531554,4
201903,GD535028,9
201903,GD537137,6
201903,GD537233,7
201903,GD546088,7
201903,GD555235,3
201903,GD559311,10
201903,GD563129,7
201903,GD563242,8
201903,GD573644,8
201903,GD574013,4
201903,GD574177,4
201903,GD574867,3
201903,GD575423,4
201903,GD582469,4
201903,GD585679,5
201903,GD589615,6
201903,GD594854,8
201903,GD598089,3
201903,GD600747,10
201903,GD607294,10
201903,GD608468,10
201903,GD609501,7
201903,GD615902,5
201903,GD619319,8
201903,GD620805,3
201903,GD622254,8
201903,GD624539,9
201903,GD625169,8
201903,GD626486,9
201903,GD628310,6
201903,GD629291,9
201903,GD631254,3
201903,GD635322,5
201903,GD635509,3
201903,GD637785,9
201903,GD639016,3
201903,GD639344,4
201903,GD648354,5
201903,GD648698,11
201903,GD649455,4
201903,GD651678,8
201903,GD653579,9
201903,GD655061,6
201903,GD659982,6
201903,GD665518,5
201903,GD670693,5
201903,GD672003,2
201903,GD672303,5
201903,GD676928,6
201903,GD687485,5
201903,GD687670,4
201903,GD691243,7
201903,GD693914,4
201903,GD699747,5
201903,GD699826,4
201903,GD700613,5
201903,GD703449,4
201903,GD710390,3
201903,GD716223,7
201903,GD719026,7
201903,GD719151,4
201903,GD721751,3
201903,GD725119,2
201903,GD728611,4
201903,GD733240,5
201903,GD735013,7
201903,GD748823,6
201903,GD749335,5
201903,GD751187,9
201903,GD761011,6
201903,GD761771,8
201903,GD762671,7
201903,GD763218,6
201903,GD766190,6
201903,GD781025,5
201903,GD784657,7
201903,GD787873,9
201903,GD788407,5
201903,GD788422,5
201903,GD790125,2
201903,GD796301,6
201903,GD796859,8
201903,GD804357,4
201903,GD806895,9
201903,GD807513,7
201903,GD807714,6
201903,GD809807,5
201903,GD809947,3
201903,GD812059,5
201903,GD812702,4
201903,GD812922,4
201903,GD813654,7
201903,GD819763,9
201903,GD821903,4
201903,GD825223,7
201903,GD825687,7
201903,GD837157,6
201903,GD841780,9
201903,GD843695,6
201903,GD850501,8
201903,GD852474,5
201903,GD859439,7
201903,GD862639,4
201903,GD862688,6
201903,GD864253,9
201903,GD866704,1
201903,GD868389,1
201903,GD869667,6
201903,GD870808,5
201903,GD871763,9
201903,GD873389,3
201903,GD876521,6
201903,GD877201,6
201903,GD879805,3
201903,GD883603,6
201903,GD885447,6
201903,GD886441,2
201903,GD886475,5
201903,GD887148,6
201903,GD892565,8
201903,GD893916,6
201903,GD897249,6
201903,GD900956,6
201903,GD903750,2
201903,GD903830,5
201903,GD908843,6
201903,GD911056,8
201903,GD911889,4
201903,GD912745,4
201903,GD913324,9
201903,GD914874,3
201903,GD930782,8
201903,GD933293,2
201903,GD934041,4
201903,GD943344,5
201903,GD943666,10
201903,GD947493,6
201903,GD951332,4
201903,GD955939,9
201903,GD960674,4
201903,GD962470,6
201903,GD967749,4
201903,GD969635,6
201903,GD970368,2
201903,GD972640,4
201903,GD973384,5
201903,GD975752,4
201903,GD979485,7
201903,GD984713,8
201903,GD987989,9
201903,GD991251,6
201903,GD991319,2
201903,GD994213,5
201903,GD998772,6
201903,HD000022,5
201903,HD003152,3
201903,HD006808,4
201903,HD012547,2
201903,HD014166,6
201903,HD019297,5
201903,HD020326,4
201903,HD024127,7
201903,HD028682,7
201903,HD030302,9
201903,HD030810,2
201903,HD032015,4
201903,HD035366,4
201903,HD035838,7
201903,HD037991,7
201903,HD044222,5
201903,HD044538,4
201903,HD048025,6
201903,HD052411,3
201903,HD052466,6
201903,HD053694,7
201903,HD055368,7
201903,HD055792,6
201903,HD056820,2
201903,HD061076,8
201903,HD068817,5
201903,HD069512,7
201903,HD069769,6
201903,HD070115,5
201903,HD071461,8
201903,HD074397,8
201903,HD074404,7
201903,HD078960,11
201903,HD084175,2
201903,HD095957,2
201903,HD096925,5
201903,HD096953,7
201903,HD101792,5
201903,HD104458,5
201903,HD109539,8
201903,HD112851,4
201903,HD113386,6
201903,HD117235,3
201903,HD120698,3
201903,HD121067,6
201903,HD124700,5
201903,HD126303,9
201903,HD134052,6
201903,HD134597,3
201903,HD137947,3
201903,HD139654,6
201903,HD140190,5
201903,HD145501,5
201903,HD146199,7
201903,HD146257,11
201903,HD147072,7
201903,HD148659,5
201903,HD150590,9
201903,HD155154,5
201903,HD156305,6
201903,HD159793,9
201903,HD160543,5
201903,HD163236,7
201903,HD164041,4
201903,HD165212,2
201903,HD166317,7
201903,HD167407,7
201903,HD176214,4
201903,HD176754,7
201903,HD177050,6
201903,HD184011,4
201903,HD186795,5
201903,HD187665,9
201903,HD188491,3
201903,HD192887,1
201903,HD194702,5
201903,HD200782,4
201903,HD203527,7
201903,HD205494,8
201903,HD206448,7
201903,HD210141,5
201903,HD214175,8
201903,HD216701,3
201903,HD218552,5
201903,HD219882,5
201903,HD231391,7
201903,HD242691,3
201903,HD244526,5
201903,HD244788,5
201903,HD245568,4
201903,HD246006,8
201903,HD246549,10
201903,HD251544,4
201903,HD252906,4
201903,HD256988,9
201903,HD263348,3
201903,HD269790,6
201903,HD272401,3
201903,HD277392,3
201903,HD280205,2
201903,HD281795,2
201903,HD285695,8
201903,HD286424,10
201903,HD287652,5
201903,HD289026,5
201903,HD290419,7
201903,HD290947,6
201903,HD293897,8
201903,HD296157,4
201903,HD296847,5
201903,HD296947,7
201903,HD298120,6
201903,HD300844,7
201903,HD305029,3
201903,HD307544,5
201903,HD309501,4
201903,HD314081,6
201903,HD315748,7
201903,HD320060,7
201903,HD321275,5
201903,HD327348,7
201903,HD327582,5
201903,HD333051,5
201903,HD333063,6
201903,HD333962,7
201903,HD344670,6
201903,HD348931,8
201903,HD349501,5
201903,HD351414,6
201903,HD357544,8
201903,HD359876,4
201903,HD361714,3
201903,HD364928,5
201903,HD364970,2
201903,HD366734,9
201903,HD369528,5
201903,HD374247,6
201903,HD378274,5
201903,HD379875,4
201903,HD384128,8
201903,HD387344,4
201903,HD394739,5
201903,HD397050,4
201903,HD402002,8
201903,HD403941,5
201903,HD405727,1
201903,HD408536,8
201903,HD410257,3
201903,HD412432,8
201903,HD418663,8
201903,HD424190,6
201903,HD426886,10
201903,HD430949,5
201903,HD436260,6
201903,HD437733,7
201903,HD446015,9
201903,HD449288,7
201903,HD453100,4
201903,HD453390,5
201903,HD455858,7
201903,HD456541,5
201903,HD457136,5
201903,HD458438,1
201903,HD459783,2
201903,HD460027,5
201903,HD465982,4
201903,HD467920,6
201903,HD468798,9
201903,HD471878,11
201903,HD475088,6
201903,HD476406,6
201903,HD477288,6
201903,HD477499,9
201903,HD478215,5
201903,HD482972,10
201903,HD484088,6
201903,HD487220,6
201903,HD487840,6
201903,HD487976,4
201903,HD491284,4
201903,HD493357,7
201903,HD509061,7
201903,HD509520,4
201903,HD511288,6
201903,HD513936,6
201903,HD516059,3
201903,HD516896,10
201903,HD522396,12
201903,HD523855,4
201903,HD528660,4
201903,HD532552,5
201903,HD537011,5
201903,HD537465,2
201903,HD544369,2
201903,HD547869,3
201903,HD548971,8
201903,HD552859,5
201903,HD555581,7
201903,HD556323,6
201903,HD557689,5
201903,HD559223,4
201903,HD561131,3
201903,HD561717,3
201903,HD565792,5
201903,HD571515,2
201903,HD572934,2
201903,HD573624,4
201903,HD574185,6
201903,HD576900,5
201903,HD580454,5
201903,HD581148,6
201903,HD587331,7
201903,HD595882,5
201903,HD600586,5
201903,HD611284,6
201903,HD618344,8
201903,HD619719,3
201903,HD620437,6
201903,HD622760,6
201903,HD623640,4
201903,HD624279,6
201903,HD625027,4
201903,HD625038,2
201903,HD634356,6
201903,HD640143,4
201903,HD642174,2
201903,HD647688,2
201903,HD651604,8
201903,HD657925,7
201903,HD660433,4
201903,HD661448,2
201903,HD666117,10
201903,HD666225,2
201903,HD666936,4
201903,HD671982,4
201903,HD673900,6
201903,HD676663,8
201903,HD679144,8
201903,HD685879,4
201903,HD691471,7
201903,HD691675,6
201903,HD691730,2
201903,HD692017,5
201903,HD693171,7
201903,HD693175,5
201903,HD693544,10
201903,HD693609,6
201903,HD703830,3
201903,HD707231,8
201903,HD707253,8
201903,HD708558,5
201903,HD712372,6
201903,HD715012,6
201903,HD719737,3
201903,HD721014,4
201903,HD722558,5
201903,HD722956,5
201903,HD724425,6
201903,HD727444,3
201903,HD727632,4
201903,HD730447,7
201903,HD733934,5
201903,HD734129,4
201903,HD734247,5
201903,HD734433,2
201903,HD736119,6
201903,HD738121,7
201903,HD739338,5
201903,HD742096,6
201903,HD743252,7
201903,HD744684,11
201903,HD745359,7
201903,HD747321,1
201903,HD749546,7
201903,HD753489,9
201903,HD753835,7
201903,HD759595,7
201903,HD759692,6
201903,HD760983,6
201903,HD762188,2
201903,HD765436,6
201903,HD765554,4
201903,HD767334,2
201903,HD767925,5
201903,HD769845,5
201903,HD771279,4
201903,HD775663,4
201903,HD777083,6
201903,HD782984,3
201903,HD788375,6
201903,HD792156,4
201903,HD793729,6
201903,HD798338,9
201903,HD799859,4
201903,HD801821,5
201903,HD802058,5
201903,HD802475,5
201903,HD805503,6
201903,HD809345,6
201903,HD810948,5
201903,HD812799,6
201903,HD814444,6
201903,HD823059,6
201903,HD825382,8
201903,HD826767,5
201903,HD831023,8
201903,HD834387,4
201903,HD837160,8
201903,HD837482,6
201903,HD842881,3
201903,HD845119,7
201903,HD845666,5
201903,HD845983,4
201903,HD847713,2
201903,HD848426,6
201903,HD849426,5
201903,HD852520,7
201903,HD858116,4
201903,HD861345,3
201903,HD862235,4
201903,HD862369,7
201903,HD862903,6
201903,HD864300,2
201903,HD867363,6
201903,HD867526,2
201903,HD870987,9
201903,HD872088,9
201903,HD872325,10
201903,HD872512,9
201903,HD875310,6
201903,HD875558,5
201903,HD880103,8
201903,HD888412,6
201903,HD893022,6
201903,HD893931,5
201903,HD894637,4
201903,HD896111,8
201903,HD896542,5
201903,HD901734,4
201903,HD903528,5
201903,HD904794,11
201903,HD907996,4
201903,HD908685,9
201903,HD914078,6
201903,HD918803,12
201903,HD920211,4
201903,HD921002,4
201903,HD925731,6
201903,HD930692,4
201903,HD930920,7
201903,HD935075,4
201903,HD957073,5
201903,HD957429,5
201903,HD958681,6
201903,HD959899,7
201903,HD960445,6
201903,HD961587,7
201903,HD966829,7
201903,HD973885,7
201903,HD981245,8
201903,HD981950,4
201903,HD982676,3
201903,HD982934,4
201903,HD984626,6
201903,HD984838,5
201903,HD988129,4
201903,HD994980,8
201903,HD995428,2
201903,HI001877,8
201903,HI003514,3
201903,HI013029,8
201903,HI013994,2
201903,HI014891,4
201903,HI015767,3
201903,HI020478,3
201903,HI022788,11
201903,HI024535,6
201903,HI026335,8
201903,HI027437,2
201903,HI047229,2
201903,HI048809,1
201903,HI048967,5
201903,HI050277,1
201903,HI050493,4
201903,HI051235,7
201903,HI056567,8
201903,HI057067,7
201903,HI058807,7
201903,HI060699,8
201903,HI066401,3
201903,HI067846,6
201903,HI069935,6
201903,HI072340,3
201903,HI076185,7
201903,HI077107,8
201903,HI084482,7
201903,HI086872,5
201903,HI088281,3
201903,HI088451,8
201903,HI092194,4
201903,HI093008,7
201903,HI093998,9
201903,HI098767,4
201903,HI099779,5
201903,HI101829,8
201903,HI103175,6
201903,HI103857,5
201903,HI106422,3
201903,HI107999,8
201903,HI109765,4
201903,HI113055,4
201903,HI118782,5
201903,HI121657,1
201903,HI128243,3
201903,HI128344,5
201903,HI135839,7
201903,HI140002,6
201903,HI140455,4
201903,HI142283,3
201903,HI142296,8
201903,HI142388,7
201903,HI145167,3
201903,HI146430,5
201903,HI150416,8
201903,HI150906,5
201903,HI151205,2
201903,HI151334,4
201903,HI151829,1
201903,HI151922,7
201903,HI153809,3
201903,HI154843,4
201903,HI155985,5
201903,HI158085,3
201903,HI161247,3
201903,HI162012,4
201903,HI162853,4
201903,HI169357,4
201903,HI173027,5
201903,HI174281,4
201903,HI174362,8
201903,HI181798,2
201903,HI183239,5
201903,HI183246,6
201903,HI183847,5
201903,HI184156,8
201903,HI184733,4
201903,HI188968,3
201903,HI196175,5
201903,HI197384,9
201903,HI201295,6
201903,HI201910,7
201903,HI205526,4
201903,HI207536,5
201903,HI207778,8
201903,HI207932,5
201903,HI209367,5
201903,HI213334,4
201903,HI216184,3
201903,HI216412,5
201903,HI218595,8
201903,HI222369,9
201903,HI227285,6
201903,HI228454,4
201903,HI229277,5
201903,HI233749,3
201903,HI234332,9
201903,HI237883,4
201903,HI238760,7
201903,HI244067,1
201903,HI245631,4
201903,HI245995,4
201903,HI246799,5
201903,HI246920,5
201903,HI247770,8
201903,HI248977,9
201903,HI250121,8
201903,HI253328,6
201903,HI263548,7
201903,HI263602,5
201903,HI265189,3
201903,HI270880,3
201903,HI271061,1
201903,HI272887,3
201903,HI273985,7
201903,HI275161,5
201903,HI279896,6
201903,HI285716,12
201903,HI288209,4
201903,HI292442,4
201903,HI292858,4
201903,HI296573,2
201903,HI297129,5
201903,HI298989,8
201903,HI302835,9
201903,HI305198,9
201903,HI305974,6
201903,HI311281,5
201903,HI312309,6
201903,HI320690,3
201903,HI321252,9
201903,HI322689,8
201903,HI323901,5
201903,HI324110,7
201903,HI324381,4
201903,HI324666,3
201903,HI328204,6
201903,HI331377,8
201903,HI337186,7
201903,HI337854,6
201903,HI338198,6
201903,HI338427,5
201903,HI339146,4
201903,HI342075,5
201903,HI349563,6
201903,HI352145,2
201903,HI355741,2
201903,HI360754,5
201903,HI361018,8
201903,HI363056,6
201903,HI367242,8
201903,HI368031,4
201903,HI372505,3
201903,HI373547,3
201903,HI374524,4
201903,HI375298,3
201903,HI376364,5
201903,HI378471,5
201903,HI383326,5
201903,HI387953,5
201903,HI388582,5
201903,HI388967,3
201903,HI390909,7
201903,HI393943,4
201903,HI402432,8
201903,HI402688,1
201903,HI403116,9
201903,HI403631,6
201903,HI405166,5
201903,HI405294,4
201903,HI405733,6
201903,HI415680,1
201903,HI421707,5
201903,HI421757,5
201903,HI422675,8
201903,HI428108,5
201903,HI431223,5
201903,HI441426,8
201903,HI441612,6
201903,HI441911,6
201903,HI442697,4
201903,HI444972,2
201903,HI446535,3
201903,HI450069,7
201903,HI450576,7
201903,HI456699,5
201903,HI459439,4
201903,HI461906,7
201903,HI463565,2
201903,HI466749,3
201903,HI468152,4
201903,HI468227,5
201903,HI470508,2
201903,HI471204,6
201903,HI474778,7
201903,HI475753,5
201903,HI477055,7
201903,HI481405,4
201903,HI483820,5
201903,HI484575,9
201903,HI486531,3
201903,HI486664,8
201903,HI488123,7
201903,HI488259,4
201903,HI492596,4
201903,HI493527,7
201903,HI494466,5
201903,HI499195,7
201903,HI500662,6
201903,HI505696,4
201903,HI511452,8
201903,HI513968,4
201903,HI515080,4
201903,HI516704,10
201903,HI518408,6
201903,HI518590,8
201903,HI521002,4
201903,HI525283,5
201903,HI525851,4
201903,HI527630,5
201903,HI531972,3
201903,HI539181,8
201903,HI543206,5
201903,HI548769,8
201903,HI550641,7
201903,HI555356,4
201903,HI557133,8
201903,HI557617,7
201903,HI559946,5
201903,HI561218,6
201903,HI562740,7
201903,HI563460,6
201903,HI564909,7
201903,HI567520,7
201903,HI570349,5
201903,HI573797,5
201903,HI574446,8
201903,HI575026,7
201903,HI580283,1
201903,HI582217,4
201903,HI585606,5
201903,HI587131,4
201903,HI587459,6
201903,HI588265,6
201903,HI588457,7
201903,HI594423,7
201903,HI598974,6
201903,HI599354,5
201903,HI599889,6
201903,HI599892,3
201903,HI602995,5
201903,HI604733,4
201903,HI606562,6
201903,HI609803,6
201903,HI611999,8
201903,HI614861,4
201903,HI615379,6
201903,HI615448,7
201903,HI620428,3
201903,HI623187,9
201903,HI628557,4
201903,HI630247,9
201903,HI630523,3
201903,HI630678,5
201903,HI631124,2
201903,HI635742,4
201903,HI635804,5
201903,HI636571,6
201903,HI636994,5
201903,HI637811,5
201903,HI639424,8
201903,HI639915,2
201903,HI642668,8
201903,HI648498,4
201903,HI650765,3
201903,HI652401,5
201903,HI652550,4
201903,HI653131,6
201903,HI653573,5
201903,HI654756,5
201903,HI664739,5
201903,HI673538,3
201903,HI679584,8
201903,HI683278,5
201903,HI693441,7
201903,HI699568,6
201903,HI702171,5
201903,HI708658,4
201903,HI709813,7
201903,HI713224,8
201903,HI720107,4
201903,HI728364,6
201903,HI728754,5
201903,HI730543,7
201903,HI735675,5
201903,HI735866,4
201903,HI740503,6
201903,HI749446,2
201903,HI752359,3
201903,HI754520,3
201903,HI755073,4
201903,HI757006,5
201903,HI764799,3
201903,HI765956,9
201903,HI769940,4
201903,HI770056,10
201903,HI770890,2
201903,HI777528,4
201903,HI777712,9
201903,HI778223,7
201903,HI778952,9
201903,HI784547,9
201903,HI785400,11
201903,HI792024,5
201903,HI795669,7
201903,HI798295,8
201903,HI802082,5
201903,HI802716,7
201903,HI804186,4
201903,HI811171,4
201903,HI813166,7
201903,HI815924,2
201903,HI818090,4
201903,HI819179,8
201903,HI821087,3
201903,HI826338,4
201903,HI826647,5
201903,HI827303,9
201903,HI828919,6
201903,HI835158,5
201903,HI836555,6
201903,HI844112,7
201903,HI852974,5
201903,HI853357,5
201903,HI859298,3
201903,HI859532,4
201903,HI861442,3
201903,HI866614,8
201903,HI866646,6
201903,HI871259,4
201903,HI873127,3
201903,HI874627,7
201903,HI878806,7
201903,HI879414,4
201903,HI880150,6
201903,HI886359,3
201903,HI886725,3
201903,HI889198,9
201903,HI889608,11
201903,HI893036,6
201903,HI896174,4
201903,HI896550,8
201903,HI900494,3
201903,HI909325,5
201903,HI911254,6
201903,HI912767,8
201903,HI914925,4
201903,HI918101,5
201903,HI919320,3
201903,HI920533,7
201903,HI921882,7
201903,HI923060,6
201903,HI926833,5
201903,HI929904,3
201903,HI933949,4
201903,HI934540,3
201903,HI940182,3
201903,HI949100,4
201903,HI954427,4
201903,HI957106,4
201903,HI958991,11
201903,HI959268,4
201903,HI963277,2
201903,HI963858,4
201903,HI964680,4
201903,HI965956,4
201903,HI969539,4
201903,HI969840,5
201903,HI978590,5
201903,HI981240,5
201903,HI990013,8
201903,HI990855,6
201903,HI994023,5
201903,HI994221,3
201903,HI994796,5
201903,HI995135,6
201903,HI999153,5
201903,IK000432,2
201903,IK003033,5
201903,IK003477,3
201903,IK003701,6
201903,IK004090,8
201903,IK004574,4
201903,IK004670,2
201903,IK005076,4
201903,IK006139,5
201903,IK007215,4
201903,IK010592,4
201903,IK013644,6
201903,IK015821,5
201903,IK018825,4
201903,IK023975,5
